UID,Tag
100407,0.5
100408,0.5
100409,0.5
100410,0.5
100411,0.5
100412,0.5
100413,0.5
100414,0.5
100415,0.5
100416,0.5
100417,0.5
100418,0.5
100419,0.5
100420,0.5
100421,0.5
100422,0.5
100423,0.5
100424,0.5
100425,0.5
100426,0.5
100427,0.5
100428,0.5
100429,0.5
100430,0.5
100431,0.5
100432,0.5
100433,0.5
100434,0.5
100435,0.5
100436,0.5
100437,0.5
100438,0.5
100439,0.5
100440,0.5
100441,0.5
100442,0.5
100443,0.5
100444,0.5
100445,0.5
100446,0.5
100447,0.5
100448,0.5
100449,0.5
100450,0.5
100451,0.5
100452,0.5
100453,0.5
100454,0.5
100455,0.5
100456,0.5
100457,0.5
100458,0.5
100459,0.5
100460,0.5
100461,0.5
100462,0.5
100463,0.5
100464,0.5
100465,0.5
100466,0.5
100467,0.5
100468,0.5
100469,0.5
100470,0.5
100471,0.5
100472,0.5
100473,0.5
100474,0.5
100475,0.5
100476,0.5
100477,0.5
100478,0.5
100479,0.5
100480,0.5
100481,0.5
100482,0.5
100483,0.5
100484,0.5
100485,0.5
100486,0.5
100487,0.5
100488,0.5
100489,0.5
100490,0.5
100491,0.5
100492,0.5
100493,0.5
100494,0.5
100495,0.5
100496,0.5
100497,0.5
100498,0.5
100499,0.5
100500,0.5
100501,0.5
100502,0.5
100503,0.5
100504,0.5
100505,0.5
100506,0.5
100507,0.5
100508,0.5
100509,0.5
100510,0.5
100511,0.5
100512,0.5
100513,0.5
100514,0.5
100515,0.5
100516,0.5
100517,0.5
100518,0.5
100519,0.5
100520,0.5
100521,0.5
100522,0.5
100523,0.5
100524,0.5
100525,0.5
100526,0.5
100527,0.5
100528,0.5
100529,0.5
100530,0.5
100531,0.5
100532,0.5
100533,0.5
100534,0.5
100535,0.5
100536,0.5
100537,0.5
100538,0.5
100539,0.5
100540,0.5
100541,0.5
100542,0.5
100543,0.5
100544,0.5
100545,0.5
100546,0.5
100547,0.5
100548,0.5
100549,0.5
100550,0.5
100551,0.5
100552,0.5
100553,0.5
100554,0.5
100555,0.5
100556,0.5
100557,0.5
100558,0.5
100559,0.5
100560,0.5
100561,0.5
100562,0.5
100563,0.5
100564,0.5
100565,0.5
100566,0.5
100567,0.5
100568,0.5
100569,0.5
100570,0.5
100571,0.5
100572,0.5
100573,0.5
100574,0.5
100575,0.5
100576,0.5
100577,0.5
100578,0.5
100579,0.5
100580,0.5
100581,0.5
100582,0.5
100583,0.5
100584,0.5
100585,0.5
100586,0.5
100587,0.5
100588,0.5
100589,0.5
100590,0.5
100591,0.5
100592,0.5
100593,0.5
100594,0.5
100595,0.5
100596,0.5
100597,0.5
100598,0.5
100599,0.5
100600,0.5
100601,0.5
100602,0.5
100603,0.5
100604,0.5
100605,0.5
100606,0.5
100607,0.5
100608,0.5
100609,0.5
100610,0.5
100611,0.5
100612,0.5
100613,0.5
100614,0.5
100615,0.5
100616,0.5
100617,0.5
100618,0.5
100619,0.5
100620,0.5
100621,0.5
100622,0.5
100623,0.5
100624,0.5
100625,0.5
100626,0.5
100627,0.5
100628,0.5
100629,0.5
100630,0.5
100631,0.5
100632,0.5
100633,0.5
100634,0.5
100635,0.5
100636,0.5
100637,0.5
100638,0.5
100639,0.5
100640,0.5
100641,0.5
100642,0.5
100643,0.5
100644,0.5
100645,0.5
100646,0.5
100647,0.5
100648,0.5
100649,0.5
100650,0.5
100651,0.5
100652,0.5
100653,0.5
100654,0.5
100655,0.5
100656,0.5
100657,0.5
100658,0.5
100659,0.5
100660,0.5
100661,0.5
100662,0.5
100663,0.5
100664,0.5
100665,0.5
100666,0.5
100667,0.5
100668,0.5
100669,0.5
100670,0.5
100671,0.5
100672,0.5
100673,0.5
100674,0.5
100675,0.5
100676,0.5
100677,0.5
100678,0.5
100679,0.5
100680,0.5
100681,0.5
100682,0.5
100683,0.5
100684,0.5
100685,0.5
100686,0.5
100687,0.5
100688,0.5
100689,0.5
100690,0.5
100691,0.5
100692,0.5
100693,0.5
100694,0.5
100695,0.5
100696,0.5
100697,0.5
100698,0.5
100699,0.5
100700,0.5
100701,0.5
100702,0.5
100703,0.5
100704,0.5
100705,0.5
100706,0.5
100707,0.5
100708,0.5
100709,0.5
100710,0.5
100711,0.5
100712,0.5
100713,0.5
100714,0.5
100715,0.5
100716,0.5
100717,0.5
100718,0.5
100719,0.5
100720,0.5
100721,0.5
100722,0.5
100723,0.5
100724,0.5
100725,0.5
100726,0.5
100727,0.5
100728,0.5
100729,0.5
100730,0.5
100731,0.5
100732,0.5
100733,0.5
100734,0.5
100735,0.5
100736,0.5
100737,0.5
100738,0.5
100739,0.5
100740,0.5
100741,0.5
100742,0.5
100743,0.5
100744,0.5
100745,0.5
100746,0.5
100747,0.5
100748,0.5
100749,0.5
100750,0.5
100751,0.5
100752,0.5
100753,0.5
100754,0.5
100755,0.5
100756,0.5
100757,0.5
100758,0.5
100759,0.5
100760,0.5
100761,0.5
100762,0.5
100763,0.5
100764,0.5
100765,0.5
100766,0.5
100767,0.5
100768,0.5
100769,0.5
100770,0.5
100771,0.5
100772,0.5
100773,0.5
100774,0.5
100775,0.5
100776,0.5
100777,0.5
100778,0.5
100779,0.5
100780,0.5
100781,0.5
100782,0.5
100783,0.5
100784,0.5
100785,0.5
100786,0.5
100787,0.5
100788,0.5
100789,0.5
100790,0.5
100791,0.5
100792,0.5
100793,0.5
100794,0.5
100795,0.5
100796,0.5
100797,0.5
100798,0.5
100799,0.5
100800,0.5
100801,0.5
100802,0.5
100803,0.5
100804,0.5
100805,0.5
100806,0.5
100807,0.5
100808,0.5
100809,0.5
100810,0.5
100811,0.5
100812,0.5
100813,0.5
100814,0.5
100815,0.5
100816,0.5
100817,0.5
100818,0.5
100819,0.5
100820,0.5
100821,0.5
100822,0.5
100823,0.5
100824,0.5
100825,0.5
100826,0.5
100827,0.5
100828,0.5
100829,0.5
100830,0.5
100831,0.5
100832,0.5
100833,0.5
100834,0.5
100835,0.5
100836,0.5
100837,0.5
100838,0.5
100839,0.5
100840,0.5
100841,0.5
100842,0.5
100843,0.5
100844,0.5
100845,0.5
100846,0.5
100847,0.5
100848,0.5
100849,0.5
100850,0.5
100851,0.5
100852,0.5
100853,0.5
100854,0.5
100855,0.5
100856,0.5
100857,0.5
100858,0.5
100859,0.5
100860,0.5
100861,0.5
100862,0.5
100863,0.5
100864,0.5
100865,0.5
100866,0.5
100867,0.5
100868,0.5
100869,0.5
100870,0.5
100871,0.5
100872,0.5
100873,0.5
100874,0.5
100875,0.5
100876,0.5
100877,0.5
100878,0.5
100879,0.5
100880,0.5
100881,0.5
100882,0.5
100883,0.5
100884,0.5
100885,0.5
100886,0.5
100887,0.5
100888,0.5
100889,0.5
100890,0.5
100891,0.5
100892,0.5
100893,0.5
100894,0.5
100895,0.5
100896,0.5
100897,0.5
100898,0.5
100899,0.5
100900,0.5
100901,0.5
100902,0.5
100903,0.5
100904,0.5
100905,0.5
100906,0.5
100907,0.5
100908,0.5
100909,0.5
100910,0.5
100911,0.5
100912,0.5
100913,0.5
100914,0.5
100915,0.5
100916,0.5
100917,0.5
100918,0.5
100919,0.5
100920,0.5
100921,0.5
100922,0.5
100923,0.5
100924,0.5
100925,0.5
100926,0.5
100927,0.5
100928,0.5
100929,0.5
100930,0.5
100931,0.5
100932,0.5
100933,0.5
100934,0.5
100935,0.5
100936,0.5
100937,0.5
100938,0.5
100939,0.5
100940,0.5
100941,0.5
100942,0.5
100943,0.5
100944,0.5
100945,0.5
100946,0.5
100947,0.5
100948,0.5
100949,0.5
100950,0.5
100951,0.5
100952,0.5
100953,0.5
100954,0.5
100955,0.5
100956,0.5
100957,0.5
100958,0.5
100959,0.5
100960,0.5
100961,0.5
100962,0.5
100963,0.5
100964,0.5
100965,0.5
100966,0.5
100967,0.5
100968,0.5
100969,0.5
100970,0.5
100971,0.5
100972,0.5
100973,0.5
100974,0.5
100975,0.5
100976,0.5
100977,0.5
100978,0.5
100979,0.5
100980,0.5
100981,0.5
100982,0.5
100983,0.5
100984,0.5
100985,0.5
100986,0.5
100987,0.5
100988,0.5
100989,0.5
100990,0.5
100991,0.5
100992,0.5
100993,0.5
100994,0.5
100995,0.5
100996,0.5
100997,0.5
100998,0.5
100999,0.5
101000,0.5
101001,0.5
101002,0.5
101003,0.5
101004,0.5
101005,0.5
101006,0.5
101007,0.5
101008,0.5
101009,0.5
101010,0.5
101011,0.5
101012,0.5
101013,0.5
101014,0.5
101015,0.5
101016,0.5
101017,0.5
101018,0.5
101019,0.5
101020,0.5
101021,0.5
101022,0.5
101023,0.5
101024,0.5
101025,0.5
101026,0.5
101027,0.5
101028,0.5
101029,0.5
101030,0.5
101031,0.5
101032,0.5
101033,0.5
101034,0.5
101035,0.5
101036,0.5
101037,0.5
101038,0.5
101039,0.5
101040,0.5
101041,0.5
101042,0.5
101043,0.5
101044,0.5
101045,0.5
101046,0.5
101047,0.5
101048,0.5
101049,0.5
101050,0.5
101051,0.5
101052,0.5
101053,0.5
101054,0.5
101055,0.5
101056,0.5
101057,0.5
101058,0.5
101059,0.5
101060,0.5
101061,0.5
101062,0.5
101063,0.5
101064,0.5
101065,0.5
101066,0.5
101067,0.5
101068,0.5
101069,0.5
101070,0.5
101071,0.5
101072,0.5
101073,0.5
101074,0.5
101075,0.5
101076,0.5
101077,0.5
101078,0.5
101079,0.5
101080,0.5
101081,0.5
101082,0.5
101083,0.5
101084,0.5
101085,0.5
101086,0.5
101087,0.5
101088,0.5
101089,0.5
101090,0.5
101091,0.5
101092,0.5
101093,0.5
101094,0.5
101095,0.5
101096,0.5
101097,0.5
101098,0.5
101099,0.5
101100,0.5
101101,0.5
101102,0.5
101103,0.5
101104,0.5
101105,0.5
101106,0.5
101107,0.5
101108,0.5
101109,0.5
101110,0.5
101111,0.5
101112,0.5
101113,0.5
101114,0.5
101115,0.5
101116,0.5
101117,0.5
101118,0.5
101119,0.5
101120,0.5
101121,0.5
101122,0.5
101123,0.5
101124,0.5
101125,0.5
101126,0.5
101127,0.5
101128,0.5
101129,0.5
101130,0.5
101131,0.5
101132,0.5
101133,0.5
101134,0.5
101135,0.5
101136,0.5
101137,0.5
101138,0.5
101139,0.5
101140,0.5
101141,0.5
101142,0.5
101143,0.5
101144,0.5
101145,0.5
101146,0.5
101147,0.5
101148,0.5
101149,0.5
101150,0.5
101151,0.5
101152,0.5
101153,0.5
101154,0.5
101155,0.5
101156,0.5
101157,0.5
101158,0.5
101159,0.5
101160,0.5
101161,0.5
101162,0.5
101163,0.5
101164,0.5
101165,0.5
101166,0.5
101167,0.5
101168,0.5
101169,0.5
101170,0.5
101171,0.5
101172,0.5
101173,0.5
101174,0.5
101175,0.5
101176,0.5
101177,0.5
101178,0.5
101179,0.5
101180,0.5
101181,0.5
101182,0.5
101183,0.5
101184,0.5
101185,0.5
101186,0.5
101187,0.5
101188,0.5
101189,0.5
101190,0.5
101191,0.5
101192,0.5
101193,0.5
101194,0.5
101195,0.5
101196,0.5
101197,0.5
101198,0.5
101199,0.5
101200,0.5
101201,0.5
101202,0.5
101203,0.5
101204,0.5
101205,0.5
101206,0.5
101207,0.5
101208,0.5
101209,0.5
101210,0.5
101211,0.5
101212,0.5
101213,0.5
101214,0.5
101215,0.5
101216,0.5
101217,0.5
101218,0.5
101219,0.5
101220,0.5
101221,0.5
101222,0.5
101223,0.5
101224,0.5
101225,0.5
101226,0.5
101227,0.5
101228,0.5
101229,0.5
101230,0.5
101231,0.5
101232,0.5
101233,0.5
101234,0.5
101235,0.5
101236,0.5
101237,0.5
101238,0.5
101239,0.5
101240,0.5
101241,0.5
101242,0.5
101243,0.5
101244,0.5
101245,0.5
101246,0.5
101247,0.5
101248,0.5
101249,0.5
101250,0.5
101251,0.5
101252,0.5
101253,0.5
101254,0.5
101255,0.5
101256,0.5
101257,0.5
101258,0.5
101259,0.5
101260,0.5
101261,0.5
101262,0.5
101263,0.5
101264,0.5
101265,0.5
101266,0.5
101267,0.5
101268,0.5
101269,0.5
101270,0.5
101271,0.5
101272,0.5
101273,0.5
101274,0.5
101275,0.5
101276,0.5
101277,0.5
101278,0.5
101279,0.5
101280,0.5
101281,0.5
101282,0.5
101283,0.5
101284,0.5
101285,0.5
101286,0.5
101287,0.5
101288,0.5
101289,0.5
101290,0.5
101291,0.5
101292,0.5
101293,0.5
101294,0.5
101295,0.5
101296,0.5
101297,0.5
101298,0.5
101299,0.5
101300,0.5
101301,0.5
101302,0.5
101303,0.5
101304,0.5
101305,0.5
101306,0.5
101307,0.5
101308,0.5
101309,0.5
101310,0.5
101311,0.5
101312,0.5
101313,0.5
101314,0.5
101315,0.5
101316,0.5
101317,0.5
101318,0.5
101319,0.5
101320,0.5
101321,0.5
101322,0.5
101323,0.5
101324,0.5
101325,0.5
101326,0.5
101327,0.5
101328,0.5
101329,0.5
101330,0.5
101331,0.5
101332,0.5
101333,0.5
101334,0.5
101335,0.5
101336,0.5
101337,0.5
101338,0.5
101339,0.5
101340,0.5
101341,0.5
101342,0.5
101343,0.5
101344,0.5
101345,0.5
101346,0.5
101347,0.5
101348,0.5
101349,0.5
101350,0.5
101351,0.5
101352,0.5
101353,0.5
101354,0.5
101355,0.5
101356,0.5
101357,0.5
101358,0.5
101359,0.5
101360,0.5
101361,0.5
101362,0.5
101363,0.5
101364,0.5
101365,0.5
101366,0.5
101367,0.5
101368,0.5
101369,0.5
101370,0.5
101371,0.5
101372,0.5
101373,0.5
101374,0.5
101375,0.5
101376,0.5
101377,0.5
101378,0.5
101379,0.5
101380,0.5
101381,0.5
101382,0.5
101383,0.5
101384,0.5
101385,0.5
101386,0.5
101387,0.5
101388,0.5
101389,0.5
101390,0.5
101391,0.5
101392,0.5
101393,0.5
101394,0.5
101395,0.5
101396,0.5
101397,0.5
101398,0.5
101399,0.5
101400,0.5
101401,0.5
101402,0.5
101403,0.5
101404,0.5
101405,0.5
101406,0.5
101407,0.5
101408,0.5
101409,0.5
101410,0.5
101411,0.5
101412,0.5
101413,0.5
101414,0.5
101415,0.5
101416,0.5
101417,0.5
101418,0.5
101419,0.5
101420,0.5
101421,0.5
101422,0.5
101423,0.5
101424,0.5
101425,0.5
101426,0.5
101427,0.5
101428,0.5
101429,0.5
101430,0.5
101431,0.5
101432,0.5
101433,0.5
101434,0.5
101435,0.5
101436,0.5
101437,0.5
101438,0.5
101439,0.5
101440,0.5
101441,0.5
101442,0.5
101443,0.5
101444,0.5
101445,0.5
101446,0.5
101447,0.5
101448,0.5
101449,0.5
101450,0.5
101451,0.5
101452,0.5
101453,0.5
101454,0.5
101455,0.5
101456,0.5
101457,0.5
101458,0.5
101459,0.5
101460,0.5
101461,0.5
101462,0.5
101463,0.5
101464,0.5
101465,0.5
101466,0.5
101467,0.5
101468,0.5
101469,0.5
101470,0.5
101471,0.5
101472,0.5
101473,0.5
101474,0.5
101475,0.5
101476,0.5
101477,0.5
101478,0.5
101479,0.5
101480,0.5
101481,0.5
101482,0.5
101483,0.5
101484,0.5
101485,0.5
101486,0.5
101487,0.5
101488,0.5
101489,0.5
101490,0.5
101491,0.5
101492,0.5
101493,0.5
101494,0.5
101495,0.5
101496,0.5
101497,0.5
101498,0.5
101499,0.5
101500,0.5
101501,0.5
101502,0.5
101503,0.5
101504,0.5
101505,0.5
101506,0.5
101507,0.5
101508,0.5
101509,0.5
101510,0.5
101511,0.5
101512,0.5
101513,0.5
101514,0.5
101515,0.5
101516,0.5
101517,0.5
101518,0.5
101519,0.5
101520,0.5
101521,0.5
101522,0.5
101523,0.5
101524,0.5
101525,0.5
101526,0.5
101527,0.5
101528,0.5
101529,0.5
101530,0.5
101531,0.5
101532,0.5
101533,0.5
101534,0.5
101535,0.5
101536,0.5
101537,0.5
101538,0.5
101539,0.5
101540,0.5
101541,0.5
101542,0.5
101543,0.5
101544,0.5
101545,0.5
101546,0.5
101547,0.5
101548,0.5
101549,0.5
101550,0.5
101551,0.5
101552,0.5
101553,0.5
101554,0.5
101555,0.5
101556,0.5
101557,0.5
101558,0.5
101559,0.5
101560,0.5
101561,0.5
101562,0.5
101563,0.5
101564,0.5
101565,0.5
101566,0.5
101567,0.5
101568,0.5
101569,0.5
101570,0.5
101571,0.5
101572,0.5
101573,0.5
101574,0.5
101575,0.5
101576,0.5
101577,0.5
101578,0.5
101579,0.5
101580,0.5
101581,0.5
101582,0.5
101583,0.5
101584,0.5
101585,0.5
101586,0.5
101587,0.5
101588,0.5
101589,0.5
101590,0.5
101591,0.5
101592,0.5
101593,0.5
101594,0.5
101595,0.5
101596,0.5
101597,0.5
101598,0.5
101599,0.5
101600,0.5
101601,0.5
101602,0.5
101603,0.5
101604,0.5
101605,0.5
101606,0.5
101607,0.5
101608,0.5
101609,0.5
101610,0.5
101611,0.5
101612,0.5
101613,0.5
101614,0.5
101615,0.5
101616,0.5
101617,0.5
101618,0.5
101619,0.5
101620,0.5
101621,0.5
101622,0.5
101623,0.5
101624,0.5
101625,0.5
101626,0.5
101627,0.5
101628,0.5
101629,0.5
101630,0.5
101631,0.5
101632,0.5
101633,0.5
101634,0.5
101635,0.5
101636,0.5
101637,0.5
101638,0.5
101639,0.5
101640,0.5
101641,0.5
101642,0.5
101643,0.5
101644,0.5
101645,0.5
101646,0.5
101647,0.5
101648,0.5
101649,0.5
101650,0.5
101651,0.5
101652,0.5
101653,0.5
101654,0.5
101655,0.5
101656,0.5
101657,0.5
101658,0.5
101659,0.5
101660,0.5
101661,0.5
101662,0.5
101663,0.5
101664,0.5
101665,0.5
101666,0.5
101667,0.5
101668,0.5
101669,0.5
101670,0.5
101671,0.5
101672,0.5
101673,0.5
101674,0.5
101675,0.5
101676,0.5
101677,0.5
101678,0.5
101679,0.5
101680,0.5
101681,0.5
101682,0.5
101683,0.5
101684,0.5
101685,0.5
101686,0.5
101687,0.5
101688,0.5
101689,0.5
101690,0.5
101691,0.5
101692,0.5
101693,0.5
101694,0.5
101695,0.5
101696,0.5
101697,0.5
101698,0.5
101699,0.5
101700,0.5
101701,0.5
101702,0.5
101703,0.5
101704,0.5
101705,0.5
101706,0.5
101707,0.5
101708,0.5
101709,0.5
101710,0.5
101711,0.5
101712,0.5
101713,0.5
101714,0.5
101715,0.5
101716,0.5
101717,0.5
101718,0.5
101719,0.5
101720,0.5
101721,0.5
101722,0.5
101723,0.5
101724,0.5
101725,0.5
101726,0.5
101727,0.5
101728,0.5
101729,0.5
101730,0.5
101731,0.5
101732,0.5
101733,0.5
101734,0.5
101735,0.5
101736,0.5
101737,0.5
101738,0.5
101739,0.5
101740,0.5
101741,0.5
101742,0.5
101743,0.5
101744,0.5
101745,0.5
101746,0.5
101747,0.5
101748,0.5
101749,0.5
101750,0.5
101751,0.5
101752,0.5
101753,0.5
101754,0.5
101755,0.5
101756,0.5
101757,0.5
101758,0.5
101759,0.5
101760,0.5
101761,0.5
101762,0.5
101763,0.5
101764,0.5
101765,0.5
101766,0.5
101767,0.5
101768,0.5
101769,0.5
101770,0.5
101771,0.5
101772,0.5
101773,0.5
101774,0.5
101775,0.5
101776,0.5
101777,0.5
101778,0.5
101779,0.5
101780,0.5
101781,0.5
101782,0.5
101783,0.5
101784,0.5
101785,0.5
101786,0.5
101787,0.5
101788,0.5
101789,0.5
101790,0.5
101791,0.5
101792,0.5
101793,0.5
101794,0.5
101795,0.5
101796,0.5
101797,0.5
101798,0.5
101799,0.5
101800,0.5
101801,0.5
101802,0.5
101803,0.5
101804,0.5
101805,0.5
101806,0.5
101807,0.5
101808,0.5
101809,0.5
101810,0.5
101811,0.5
101812,0.5
101813,0.5
101814,0.5
101815,0.5
101816,0.5
101817,0.5
101818,0.5
101819,0.5
101820,0.5
101821,0.5
101822,0.5
101823,0.5
101824,0.5
101825,0.5
101826,0.5
101827,0.5
101828,0.5
101829,0.5
101830,0.5
101831,0.5
101832,0.5
101833,0.5
101834,0.5
101835,0.5
101836,0.5
101837,0.5
101838,0.5
101839,0.5
101840,0.5
101841,0.5
101842,0.5
101843,0.5
101844,0.5
101845,0.5
101846,0.5
101847,0.5
101848,0.5
101849,0.5
101850,0.5
101851,0.5
101852,0.5
101853,0.5
101854,0.5
101855,0.5
101856,0.5
101857,0.5
101858,0.5
101859,0.5
101860,0.5
101861,0.5
101862,0.5
101863,0.5
101864,0.5
101865,0.5
101866,0.5
101867,0.5
101868,0.5
101869,0.5
101870,0.5
101871,0.5
101872,0.5
101873,0.5
101874,0.5
101875,0.5
101876,0.5
101877,0.5
101878,0.5
101879,0.5
101880,0.5
101881,0.5
101882,0.5
101883,0.5
101884,0.5
101885,0.5
101886,0.5
101887,0.5
101888,0.5
101889,0.5
101890,0.5
101891,0.5
101892,0.5
101893,0.5
101894,0.5
101895,0.5
101896,0.5
101897,0.5
101898,0.5
101899,0.5
101900,0.5
101901,0.5
101902,0.5
101903,0.5
101904,0.5
101905,0.5
101906,0.5
101907,0.5
101908,0.5
101909,0.5
101910,0.5
101911,0.5
101912,0.5
101913,0.5
101914,0.5
101915,0.5
101916,0.5
101917,0.5
101918,0.5
101919,0.5
101920,0.5
101921,0.5
101922,0.5
101923,0.5
101924,0.5
101925,0.5
101926,0.5
101927,0.5
101928,0.5
101929,0.5
101930,0.5
101931,0.5
101932,0.5
101933,0.5
101934,0.5
101935,0.5
101936,0.5
101937,0.5
101938,0.5
101939,0.5
101940,0.5
101941,0.5
101942,0.5
101943,0.5
101944,0.5
101945,0.5
101946,0.5
101947,0.5
101948,0.5
101949,0.5
101950,0.5
101951,0.5
101952,0.5
101953,0.5
101954,0.5
101955,0.5
101956,0.5
101957,0.5
101958,0.5
101959,0.5
101960,0.5
101961,0.5
101962,0.5
101963,0.5
101964,0.5
101965,0.5
101966,0.5
101967,0.5
101968,0.5
101969,0.5
101970,0.5
101971,0.5
101972,0.5
101973,0.5
101974,0.5
101975,0.5
101976,0.5
101977,0.5
101978,0.5
101979,0.5
101980,0.5
101981,0.5
101982,0.5
101983,0.5
101984,0.5
101985,0.5
101986,0.5
101987,0.5
101988,0.5
101989,0.5
101990,0.5
101991,0.5
101992,0.5
101993,0.5
101994,0.5
101995,0.5
101996,0.5
101997,0.5
